,NeuralAgent_Student3_200bAgent_rng,Student3_200bAgent
332,1.06,0.985
333,1.06,0.985
334,1.06,0.985
335,1.06,0.985
336,1.06,0.985
337,1.06,0.985
338,1.06,0.985
339,1.06,0.985
340,1.06,0.985
341,1.06,0.985
342,1.06,0.985
343,1.06,0.985
344,1.06,0.985
345,1.06,0.985
346,1.05,1.0
347,1.06,0.985
348,1.06,0.985
349,1.06,0.985
350,1.06,0.985
351,1.06,0.985
352,1.06,0.985
353,1.06,0.985
354,1.06,0.985
355,1.06,0.985
356,1.06,0.985
357,1.06,0.985
358,1.06,0.985
359,1.06,0.985
360,1.06,0.985
361,1.06,0.985
362,1.05,1.0
363,1.06,0.985
364,1.06,0.985
365,1.06,0.985
366,1.06,0.985
367,1.06,0.985
368,1.06,0.985
369,1.06,0.985
370,1.06,0.985
371,1.06,0.985
372,1.06,0.985
373,1.06,0.985
374,1.06,0.985
375,1.06,0.985
376,1.06,0.985
377,1.06,0.985
378,1.06,0.985
379,1.06,0.985
380,1.06,0.985
381,1.06,0.985
382,1.06,0.985
383,1.06,0.985
384,1.06,0.985
385,1.06,0.985
386,1.06,0.985
387,1.06,0.985
388,1.06,0.985
389,1.06,0.985
390,1.06,0.985
391,1.06,0.985
392,1.06,0.985
393,1.06,0.985
394,1.06,0.985
395,1.06,0.985
396,1.06,0.985
397,1.06,0.985
398,1.06,0.985
399,1.06,0.985
400,1.06,0.985
401,1.06,0.985
402,1.06,0.985
403,1.06,0.985
404,1.06,0.985
405,1.06,0.985
406,1.06,0.985
407,1.06,0.985
408,1.06,0.985
409,1.06,0.985
410,1.06,0.985
411,1.06,0.985
412,1.06,0.985
413,1.06,0.985
414,1.055,1.005
415,1.06,0.985
416,1.06,1.01
417,1.06,0.985
418,1.06,0.985
419,1.06,0.985
420,1.06,0.985
421,1.06,0.985
422,1.06,0.985
423,1.06,0.985
424,1.06,0.985
425,1.06,0.985
426,1.06,0.985
427,1.06,0.985
428,1.06,0.985
429,1.06,0.985
430,1.06,0.985
431,1.06,0.985
432,1.06,0.985
433,1.06,0.985
434,1.06,0.985
435,1.06,0.985
436,1.06,0.985
437,1.06,0.985
438,1.06,0.985
439,1.06,0.985
440,1.06,0.985
441,1.06,0.985
442,1.06,0.985
443,1.06,0.985
444,1.06,0.985
445,1.06,0.985
446,1.06,0.985
447,1.06,0.985
448,1.06,0.985
449,1.06,0.985
450,1.06,0.985
451,1.06,0.985
452,1.06,0.985
453,1.06,0.985
454,1.06,0.985
455,1.06,0.985
456,1.06,0.985
457,1.06,0.985
458,1.06,0.985
459,1.06,0.985
460,1.06,0.985
461,1.06,0.985
462,1.06,0.985
463,1.06,0.985
464,1.06,0.985
465,1.06,0.985
466,1.06,0.985
467,1.06,0.985
468,1.06,0.985
469,1.06,0.985
470,1.06,0.985
471,1.06,0.985
472,1.06,0.985
473,1.06,0.985
474,1.06,0.985
475,1.06,0.985
476,1.06,0.985
477,1.06,0.985
478,1.06,0.985
479,1.06,0.985
480,1.06,0.985
481,1.06,0.985
482,1.06,0.985
483,1.06,0.985
484,1.06,0.985
485,1.06,0.985
486,1.06,0.985
487,1.06,0.985
488,1.06,0.985
489,1.06,0.985
490,1.06,0.985
491,1.06,0.985
492,1.06,0.985
493,1.06,0.985
494,1.06,0.985
495,1.06,0.985
496,1.06,0.985
497,1.06,0.985
498,1.06,0.985
499,1.06,0.985
500,1.06,0.985
501,1.06,0.985
502,1.06,0.985
503,1.05,1.0
504,1.06,0.985
505,1.06,0.985
506,1.06,0.985
507,1.06,0.985
508,1.06,0.985
509,1.05,1.0
510,1.06,0.985
511,1.06,0.985
512,1.06,0.985
513,1.06,0.985
514,1.06,0.985
515,1.06,0.985
516,1.06,0.985
517,1.06,0.985
518,1.06,0.985
519,1.06,0.985
520,1.06,0.985
521,1.06,0.985
522,1.06,0.985
523,1.06,0.985
524,1.06,0.985
525,1.06,0.985
526,1.06,1.01
527,1.06,0.985
528,1.06,0.985
529,1.06,0.985
530,1.06,0.985
531,1.06,0.985
532,1.06,0.985
533,1.06,0.985
534,1.06,0.985
535,1.06,0.985
536,1.06,0.985
537,1.06,0.985
538,1.06,0.985
539,1.06,0.985
540,1.06,0.985
541,1.06,0.985
542,1.06,0.985
543,1.06,0.985
544,1.06,0.985
545,1.06,0.985
546,1.06,0.985
547,1.06,0.985
548,1.06,0.985
549,1.06,0.985
550,1.06,0.985
551,1.06,0.985
552,1.06,0.985
553,1.06,0.985
554,1.06,0.985
555,1.06,0.985
556,1.06,0.985
557,1.06,0.985
558,1.06,0.985
559,1.06,0.985
560,1.06,0.985
561,1.06,0.985
562,1.06,0.985
563,1.06,0.985
564,1.06,0.985
565,1.06,0.985
566,1.06,0.985
567,1.06,0.985
568,1.06,0.985
569,1.06,0.985
570,1.06,0.985
571,1.06,0.985
572,1.06,0.985
573,1.06,0.985
574,1.06,0.985
575,1.06,0.985
576,1.06,0.985
577,1.06,0.985
578,1.05,1.0
579,1.06,0.985
580,1.06,0.985
581,1.06,0.985
582,1.06,0.985
583,1.06,0.985
584,1.06,0.985
585,1.06,0.985
586,1.06,0.985
587,1.06,0.985
588,1.06,0.985
589,1.06,0.985
590,1.06,0.985
591,1.06,0.985
592,1.06,0.985
593,1.06,0.985
594,1.06,0.985
595,1.06,0.985
596,1.06,0.985
597,1.06,0.985
598,1.06,0.985
599,1.06,0.985
600,1.06,0.985
601,1.06,0.985
602,1.06,0.985
603,1.06,0.985
604,1.06,0.985
605,1.06,0.985
606,1.06,0.985
607,1.06,0.985
608,1.06,0.985
609,1.06,0.985
610,1.06,0.985
611,1.06,0.985
612,1.06,0.985
613,1.05,1.0
614,1.06,0.985
615,1.06,0.985
616,1.06,0.985
617,1.06,0.985
618,1.06,0.985
619,1.06,0.985
620,1.06,0.985
621,1.06,0.985
622,1.06,0.985
623,1.06,0.985
624,1.06,0.985
625,1.06,0.985
626,1.06,0.985
627,1.06,0.985
628,1.06,0.985
629,1.06,0.985
630,1.06,0.985
631,1.06,0.985
632,1.06,0.985
633,1.06,0.985
634,1.06,0.985
635,1.06,0.985
636,1.06,0.985
637,1.06,0.985
638,1.06,0.985
639,1.06,0.985
640,1.05,1.0
641,1.06,0.985
642,1.06,0.985
643,1.06,0.985
644,1.06,0.985
645,1.06,0.985
646,1.06,0.985
647,1.06,0.985
648,1.06,0.985
649,1.06,0.985
650,1.06,0.985
651,1.06,0.985
652,1.06,0.985
653,1.06,0.985
654,1.06,0.985
655,1.06,0.985
656,1.06,0.985
657,1.06,0.985
658,1.06,0.985
659,1.06,0.985
660,1.06,0.985
661,1.05,1.0
662,1.06,0.985
663,1.06,0.985
664,1.06,0.985
665,1.06,0.985
666,1.06,0.985
667,1.06,0.985
668,1.06,0.985
669,1.06,0.985
670,1.06,0.985
671,1.06,0.985
672,1.06,0.985
673,1.06,0.985
674,1.06,0.985
675,1.06,0.985
676,1.06,0.985
677,1.06,0.985
678,1.06,0.985
679,1.06,0.985
680,1.06,0.985
681,1.06,0.985
682,1.06,0.985
683,1.06,0.985
684,1.06,0.985
685,1.06,0.985
686,1.06,0.985
687,1.06,0.985
688,1.06,0.985
689,1.06,0.985
690,1.06,0.985
691,1.06,0.985
692,1.06,0.985
693,1.06,0.985
694,1.06,0.985
695,1.06,0.985
696,1.06,0.985
697,1.06,0.985
698,1.06,0.985
699,1.06,0.985
700,1.06,0.985
701,1.06,0.985
702,1.06,0.985
703,1.06,0.985
704,1.06,0.985
705,1.06,0.985
706,1.06,0.985
707,1.06,0.985
708,1.06,0.985
709,1.06,0.985
710,1.06,0.985
711,1.06,0.985
712,1.06,0.985
713,1.06,0.985
714,1.06,0.985
715,1.06,0.985
716,1.06,0.985
717,1.06,0.985
718,1.06,0.985
719,1.06,0.985
720,1.06,0.985
721,1.06,0.985
722,1.06,0.985
723,1.06,0.985
724,1.06,0.985
725,1.06,0.985
726,1.06,0.985
727,1.06,0.985
728,1.06,0.985
729,1.06,0.985
730,1.06,0.985
731,1.06,0.985
732,1.06,0.985
733,1.06,0.985
734,1.06,0.985
735,1.06,0.985
736,1.06,0.985
737,1.06,0.985
738,1.06,0.985
739,1.06,0.985
740,1.06,0.985
741,1.06,0.985
742,1.06,0.985
743,1.06,0.985
744,1.06,0.985
745,1.06,0.985
746,1.06,0.985
747,1.06,0.985
748,1.06,0.985
749,1.06,0.985
750,1.06,0.985
751,1.06,0.985
752,1.06,0.985
753,1.06,0.985
754,1.06,0.985
755,1.06,0.985
756,1.06,0.985
757,1.06,0.985
758,1.06,0.985
759,1.06,0.985
760,1.06,0.985
761,1.06,0.985
762,1.06,0.985
763,1.06,0.985
764,1.06,0.985
765,1.06,0.985
766,1.06,0.985
767,1.06,0.985
768,1.06,0.985
769,1.06,0.985
770,1.06,0.985
771,1.06,0.985
772,1.06,0.985
773,1.06,0.985
774,1.06,0.985
775,1.06,0.985
776,1.06,0.985
777,1.06,0.985
778,1.06,0.985
779,1.06,0.985
780,1.06,0.985
781,1.06,0.985
782,1.06,0.985
783,1.06,0.985
784,1.06,0.985
785,1.06,0.985
786,1.06,0.985
787,1.06,0.985
788,1.06,0.985
789,1.06,0.985
790,1.06,0.985
791,1.06,0.985
792,1.06,0.985
793,1.06,0.985
794,1.06,0.985
795,1.06,0.985
796,1.06,0.985
797,1.06,0.985
798,1.06,0.985
799,1.06,0.985
800,1.055,1.005
801,1.06,0.985
802,1.06,0.985
803,1.06,0.985
804,1.06,0.985
805,1.06,0.985
806,1.06,0.985
807,1.06,0.985
808,1.06,0.985
809,1.06,0.985
810,1.06,0.985
811,1.06,0.985
812,1.06,0.985
813,1.06,0.985
814,1.06,0.985
815,1.05,1.0
816,1.06,0.985
817,1.06,0.985
818,1.06,0.985
819,1.06,0.985
820,1.06,0.985
821,1.06,0.985
822,1.06,0.985
823,1.06,0.985
824,1.06,0.985
825,1.06,0.985
826,1.06,0.985
827,1.06,0.985
828,1.06,0.985
829,1.06,0.985
830,1.06,0.985
831,1.06,0.985
832,1.06,0.985
833,1.06,0.985
834,1.06,0.985
835,1.06,0.985
836,1.06,0.985
837,1.06,0.985
838,1.06,0.985
839,1.06,0.985
840,1.06,0.985
841,1.06,0.985
842,1.06,0.985
843,1.06,0.985
844,1.06,0.985
845,1.06,0.985
846,1.06,0.985
847,1.06,0.985
848,1.06,0.985
849,1.06,0.985
850,1.06,0.985
851,1.06,0.985
852,1.06,0.985
853,1.06,0.985
854,1.06,0.985
855,1.06,0.985
856,1.06,0.985
857,1.06,0.985
858,1.06,0.985
859,1.06,0.985
860,1.06,0.985
861,1.06,0.985
862,1.06,0.985
863,1.06,0.985
864,1.06,0.985
865,1.06,0.985
866,1.06,0.985
867,1.06,0.985
868,1.06,0.985
869,1.06,0.985
870,1.06,0.985
871,1.06,0.985
872,1.06,0.985
873,1.06,0.985
874,1.06,0.985
875,1.06,0.985
876,1.06,0.985
877,1.06,0.985
878,1.06,0.985
879,1.06,0.985
880,1.06,0.985
881,1.06,0.985
882,1.06,0.985
883,1.06,0.985
884,1.06,0.985
885,1.06,0.985
886,1.06,0.985
887,1.06,0.985
888,1.06,0.985
889,1.06,0.985
890,1.06,0.985
891,1.06,0.985
892,1.06,0.985
893,1.06,0.985
894,1.06,0.985
895,1.06,0.985
896,1.06,0.985
897,1.06,0.985
898,1.06,0.985
899,1.06,0.985
900,1.06,0.985
901,1.06,0.985
902,1.06,0.985
903,1.06,0.985
904,1.06,0.985
905,1.06,0.985
906,1.06,0.985
907,1.06,0.985
908,1.06,0.985
909,1.06,0.985
910,1.06,0.985
911,1.06,0.985
912,1.06,0.985
913,1.06,0.985
914,1.06,0.985
915,1.06,0.985
916,1.06,0.985
917,1.06,0.985
918,1.06,0.985
919,1.06,0.985
920,1.06,0.985
921,1.06,0.985
922,1.06,0.985
923,1.06,0.985
924,1.06,0.985
925,1.06,0.985
926,1.06,0.985
927,1.06,0.985
928,1.06,0.985
929,1.06,0.985
930,1.06,0.985
931,1.06,0.985
932,1.06,0.985
933,1.06,0.985
934,1.06,0.985
935,1.06,0.985
936,1.06,0.985
937,1.06,0.985
938,1.06,0.985
939,1.06,0.985
940,1.06,0.985
941,1.06,0.985
942,1.06,0.985
943,1.06,0.985
944,1.06,0.985
945,1.06,0.985
946,1.06,0.985
947,1.06,0.985
948,1.05,1.0
949,1.06,0.985
950,1.06,0.985
951,1.06,0.985
952,1.06,0.985
953,1.06,0.985
954,1.06,0.985
955,1.06,0.985
956,1.06,0.985
957,1.06,0.985
958,1.06,0.985
959,1.06,0.985
960,1.06,0.985
961,1.06,0.985
962,1.06,0.985
963,1.06,0.985
964,1.06,0.985
965,1.06,0.985
966,1.06,0.985
967,1.06,0.985
968,1.05,1.0
969,1.06,0.985
970,1.06,0.985
971,1.06,0.985
972,1.06,0.985
973,1.06,0.985
974,1.06,0.985
975,1.06,0.985
976,1.06,0.985
977,1.06,0.985
978,1.06,0.985
979,1.06,0.985
980,1.06,0.985
981,1.06,0.985
982,1.06,0.985
983,1.06,0.985
984,1.06,0.985
985,1.06,0.985
986,1.06,0.985
987,1.06,0.985
988,1.06,0.985
989,1.06,0.985
990,1.06,0.985
991,1.06,0.985
992,1.06,0.985
993,1.06,0.985
994,1.06,0.985
995,1.06,0.985
996,1.06,0.985
997,1.06,0.985
998,1.06,0.985
999,1.06,0.985
